Th,P1,m.,m.cw,W_net,Q_in,Q_out per unit mass,Q_out_steam,thermal eff,BWR,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,y',y'',y'''
773,90,110.10199423651062,78.60134795679443,726.5990098976011,2447.1234178583363,-470.974328530785,-51855.21280544095,0.2969196423012874,-173.20348406019266,[3387.06195984],[3306.79733746],[3414.00338182],[3300.06683222],[3440.02685007],[3247.65570019],[3465.17020801],[2201.14251756],[125.72676978],[128.55036076],[936.60057074],[939.93854198],[1122.38913075],[1129.52693716],[1363.77647013],[1254.66127389],[1254.66127389],[936.60057074],[936.60057074],[335.00636612],[525.08141346],[0.11414912],[0.0620836],[0.28802659]
783,90,108.20442351345237,78.60134795679443,739.3413078907454,2472.3215650570733,-470.7137132910307,-50933.305986532476,0.2990473886327476,-123.88548555162225,[3412.26010704],[3330.6159286],[3438.0963417],[3322.33551877],[3463.1145808],[3267.85734202],[3487.34398477],[2212.56744167],[125.72676978],[128.55036076],[936.60057074],[939.93854198],[1122.38913075],[1129.52693716],[1363.77647013],[1254.66127389],[1254.66127389],[936.60057074],[936.60057074],[335.00636612],[525.08141346],[0.11283943],[0.06167631],[0.28612581]
793,90,106.41505961081745,78.60134795679443,751.7732949882944,2497.356688673677,-470.41040147076046,-50058.75091405954,0.30102760186313404,-98.29795258630999,[3437.29523065],[3354.2849012],[3462.10157483],[3344.52894023],[3486.17721894],[3288.04548419],[3509.54438293],[2223.83284552],[125.72676978],[128.55036076],[936.60057074],[939.93854198],[1122.38913075],[1129.52693716],[1363.77647013],[1254.66127389],[1254.66127389],[936.60057074],[936.60057074],[335.00636612],[525.08141346],[0.11156739],[0.06127355],[0.28424483]
803,90,104.72311752975611,78.60134795679443,763.9191984259706,2522.2496716720775,-470.0662573132249,-49226.80391138543,0.3028721569500869,-82.65078640524482,[3462.18821365],[3377.82403619],[3486.03232815],[3366.65937781],[3509.22225436],[3308.22674269],[3531.77465126],[2234.95013943],[125.72676978],[128.55036076],[936.60057074],[939.93854198],[1122.38913075],[1129.52693716],[1363.77647013],[1254.66127389],[1254.66127389],[936.60057074],[936.60057074],[335.00636612],[525.08141346],[0.11033046],[0.06087519],[0.28238323]
813,90,103.11930643154481,78.60134795679443,775.8004079779917,2547.018925754369,-469.6829557100068,-48433.38063553388,0.30459153645598347,-72.10496410834213,[3486.95746773],[3401.25076609],[3509.9003996],[3388.73776298],[3532.25642842],[3328.40706725],[3554.03774971],[2245.92948134],[125.72676978],[128.55036076],[936.60057074],[939.93854198],[1122.38913075],[1129.52693716],[1363.77647013],[1254.66127389],[1254.66127389],[936.60057074],[936.60057074],[335.00636612],[525.08141346],[0.10912638],[0.06048109],[0.28054061]
823,90,101.59557114031294,78.60134795679443,787.4359000306475,2571.6807562084564,-469.2620105061451,-47674.94197182334,0.30619504311709334,-64.52391857164407,[3511.61929819],[3424.58053906],[3533.71633565],[3410.77386221],[3555.28582672],[3348.59182462],[3576.3363804],[2256.77995794],[125.72676978],[128.55036076],[936.60057074],[939.93854198],[1122.38913075],[1129.52693716],[1363.77647013],[1254.66127389],[1254.66127389],[936.60057074],[936.60057074],[335.00636612],[525.08141346],[0.10795311],[0.06009113],[0.27871661]
833,90,100.14488631695616,78.60134795679443,798.8425863982902,2596.2496625347594,-468.80479708940857,-46948.40310936252,0.30769097360935915,-58.818107693004734,[3536.18820452],[3447.82709114],[3557.48959654],[3432.77643406],[3578.31595789],[3368.78586913],[3598.67301452],[2267.50973407],[125.72676978],[128.55036076],[936.60057074],[939.93854198],[1122.38913075],[1129.52693716],[1363.77647013],[1254.66127389],[1254.66127389],[936.60057074],[936.60057074],[335.00636612],[525.08141346],[0.10680886],[0.05970521],[0.27691084]
843,90,98.76109083163476,78.60134795679443,810.0356053821017,2620.7385877677416,-468.31256952670765,-46251.060216623446,0.3090867624733466,-54.37361359251132,[3560.67712975],[3471.0026047],[3581.22869523],[3454.75335962],[3601.35182071],[3388.99360278],[3621.04991551],[2278.12617682],[125.72676978],[128.55036076],[936.60057074],[939.93854198],[1122.38913075],[1129.52693716],[1363.77647013],[1254.66127389],[1254.66127389],[936.60057074],[936.60057074],[335.00636612],[525.08141346],[0.10569199],[0.05932322],[0.27512296]
853,90,97.43875376518618,78.60134795679443,821.0285631606995,2645.1591265082707,-467.78647964453876,-45580.531604767486,0.3103891009553343,-50.81817094558996,[3585.09766849],[3494.11805359],[3604.9413148],[3476.71172934],[3624.39796168],[3409.21902665],[3643.4691593],[2288.63595917],[125.72676978],[128.55036076],[936.60057074],[939.93854198],[1122.38913075],[1129.52693716],[1363.77647013],[1254.66127389],[1254.66127389],[936.60057074],[936.60057074],[335.00636612],[525.08141346],[0.10460105],[0.05894506],[0.27335262]
863,90,96.17306715921858,78.60134795679443,831.8337177242837,2669.521699499525,-467.2275887745627,-44934.71027385578,0.31160402924622554,-47.91292084920844,[3609.46024148],[3517.18328949],[3628.63440822],[3498.65797101],[3647.45852452],[3429.46578506],[3665.93266815],[2299.04514937],[125.72676978],[128.55036076],[936.60057074],[939.93854198],[1122.38913075],[1129.52693716],[1363.77647013],[1254.66127389],[1254.66127389],[936.60057074],[936.60057074],[335.00636612],[525.08141346],[0.1035347],[0.05857065],[0.2715995]
873,90,94.9597498530957,78.60134795679443,842.462202393765,2693.835700919734,-466.6368793836041,-44311.72133849623,0.31273703964429983,-45.497557901539835,[3633.7742429],[3540.20718738],[3652.31428345],[3520.59791202],[3670.53729289],[3449.73720459],[3688.44215848],[2309.35927581],[125.72676978],[128.55036076],[936.60057074],[939.93854198],[1122.38913075],[1129.52693716],[1363.77647013],[1254.66127389],[1254.66127389],[936.60057074],[936.60057074],[335.00636612],[525.08141346],[0.10249172],[0.0581999],[0.26986329]
